txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,txn_time
8553,d3d944,BTC,2018-09-30,BUY,4.48375969059224,0.02,2018-09-30 14:56:04.079593
8554,45c48c,BTC,2018-09-30,BUY,3.65132630606592,0.30,2018-09-30 15:45:52.508703
8555,d3d944,BTC,2018-09-30,BUY,5.1025292817776,0.15,2018-09-30 18:10:14.216054
8556,a87ff6,BTC,2018-09-30,BUY,0.151518979181908,0.30,2018-09-30 19:53:36.79018
8557,167909,BTC,2018-09-30,BUY,7.51733258198609,0.25,2018-09-30 20:07:31.098186
8558,c9f0f8,BTC,2018-10-01,SELL,8.32136242641742,0.29,2018-10-01 00:40:55.079553
8559,6512bd,ETH,2018-10-01,BUY,7.20618847825509,0.30,2018-10-01 01:25:40.124272
8560,e4da3b,ETH,2018-10-01,BUY,8.33834578613239,0.06,2018-10-01 02:29:26.7203
8561,167909,BTC,2018-10-01,BUY,8.32757191706055,0.30,2018-10-01 02:49:46.915325
8562,c81e72,BTC,2018-10-01,BUY,2.79666500601603,0.11,2018-10-01 03:55:16.90929
8563,d3d944,ETH,2018-10-01,BUY,6.61858912351089,0.30,2018-10-01 08:04:14.719776
8564,6512bd,BTC,2018-10-01,SELL,7.21699973290786,0.06,2018-10-01 09:07:31.89278
8565,6512bd,ETH,2018-10-01,BUY,2.66789112411534,0.30,2018-10-01 12:16:10.751298
8566,167909,BTC,2018-10-01,BUY,8.94962291034549,0.30,2018-10-01 13:44:13.229968
8567,8f14e4,BTC,2018-10-01,BUY,1.52917348523733,0.22,2018-10-01 14:53:28.64357
8568,aab323,BTC,2018-10-01,BUY,7.22883419793273,0.30,2018-10-01 15:51:01.898264
8569,45c48c,BTC,2018-10-01,BUY,1.72674832337183,0.30,2018-10-01 17:20:42.406945
8570,e4da3b,ETH,2018-10-01,BUY,1.72773075645093,0.30,2018-10-01 18:56:35.557987
8571,167909,BTC,2018-10-01,BUY,4.12429913944532,0.30,2018-10-01 21:15:39.557674
8572,a87ff6,BTC,2018-10-01,BUY,7.17251119516181,0.23,2018-10-01 21:43:36.246329
8573,eccbc8,BTC,2018-10-02,BUY,3.56158361689932,0.30,2018-10-02 08:37:48.560728
8574,c81e72,ETH,2018-10-02,BUY,5.88204311623631,0.30,2018-10-02 14:34:53.155262
8575,c20ad4,ETH,2018-10-02,BUY,7.24912270057278,0.30,2018-10-02 15:05:41.05505
8576,6512bd,ETH,2018-10-02,BUY,4.6502693011789,0.30,2018-10-02 15:29:13.291331
8577,eccbc8,ETH,2018-10-02,BUY,3.5651637722788,0.30,2018-10-02 19:33:39.321866
8578,a87ff6,BTC,2018-10-02,BUY,0.323052338723535,0.30,2018-10-02 20:51:20.877301
8579,c9f0f8,BTC,2018-10-02,BUY,5.23237427047651,0.30,2018-10-02 23:35:08.910929
8580,d3d944,BTC,2018-10-03,SELL,6.45986090574329,0.30,2018-10-03 04:42:53.059138
8581,a87ff6,ETH,2018-10-03,BUY,1.81631825529461,0.30,2018-10-03 05:17:40.764224
8582,c51ce4,ETH,2018-10-03,BUY,8.10872803163239,0.20,2018-10-03 07:05:20.739756
8583,aab323,BTC,2018-10-03,BUY,3.88485645926362,0.30,2018-10-03 08:20:07.074819
8584,6512bd,BTC,2018-10-03,BUY,5.96250236215933,0.03,2018-10-03 12:46:27.983831
8585,c81e72,BTC,2018-10-03,BUY,2.71442513716014,0.16,2018-10-03 13:33:20.848053
8586,8f14e4,ETH,2018-10-03,SELL,7.85301443719813,0.30,2018-10-03 14:09:24.634987
8587,c20ad4,ETH,2018-10-03,BUY,3.68807038960529,0.30,2018-10-03 14:25:51.892441
8588,aab323,BTC,2018-10-03,BUY,9.34316990525655,0.30,2018-10-03 17:00:22.333764
8589,a87ff6,ETH,2018-10-03,BUY,9.49160842929334,0.12,2018-10-03 17:50:32.269813
8590,c81e72,ETH,2018-10-03,BUY,9.90755312676779,0.30,2018-10-03 18:14:06.931103
8591,e4da3b,BTC,2018-10-03,BUY,2.87617211085969,0.30,2018-10-03 19:50:45.892667
8592,eccbc8,BTC,2018-10-03,BUY,8.18775046813993,0.05,2018-10-03 20:14:14.265672
8593,c9f0f8,BTC,2018-10-03,BUY,0.71534666604574,0.30,2018-10-03 20:56:11.642077
8594,c4ca42,ETH,2018-10-03,BUY,9.75192793563632,0.30,2018-10-03 22:02:05.667348
8595,e4da3b,BTC,2018-10-03,BUY,1.89209554124208,0.30,2018-10-03 22:26:44.277879
8596,a87ff6,BTC,2018-10-04,BUY,8.80152526702101,0.30,2018-10-04 00:41:06.344082
8597,eccbc8,ETH,2018-10-04,SELL,9.78888562578813,0.30,2018-10-04 01:07:47.497124
8598,e4da3b,ETH,2018-10-04,BUY,8.91813453106597,0.30,2018-10-04 02:01:31.214714
8599,a87ff6,BTC,2018-10-04,SELL,7.50349968995803,0.30,2018-10-04 03:10:54.629712
8600,e4da3b,ETH,2018-10-04,SELL,0.647855669082098,0.30,2018-10-04 06:20:14.554027
8601,8f14e4,BTC,2018-10-04,BUY,1.98754813666593,0.30,2018-10-04 08:38:25.5794
8602,eccbc8,ETH,2018-10-04,BUY,7.91844217321721,0.30,2018-10-04 09:26:52.559709
8603,aab323,ETH,2018-10-04,BUY,5.95158458270699,0.30,2018-10-04 10:37:08.837407
8604,c51ce4,BTC,2018-10-04,SELL,7.43140934276408,0.30,2018-10-04 11:05:27.433448
8605,c81e72,ETH,2018-10-04,BUY,6.80402986993396,0.22,2018-10-04 11:59:02.862025
8606,6512bd,BTC,2018-10-04,BUY,4.65931597303761,0.30,2018-10-04 12:07:00.107549
8607,aab323,ETH,2018-10-04,BUY,2.5724244701173,0.06,2018-10-04 13:03:03.435233
8608,c4ca42,ETH,2018-10-04,BUY,0.0602350586315126,0.23,2018-10-04 13:26:22.838812
8609,e4da3b,ETH,2018-10-04,BUY,3.74262603367708,0.06,2018-10-04 13:32:09.948583
8610,c81e72,BTC,2018-10-04,BUY,0.496170713202027,0.30,2018-10-04 14:06:15.888327
8611,aab323,BTC,2018-10-04,BUY,1.56647398873272,0.30,2018-10-04 14:59:02.596537
8612,a87ff6,BTC,2018-10-04,BUY,7.147190206319,0.30,2018-10-04 16:39:10.570979
8613,c4ca42,ETH,2018-10-04,BUY,1.76151839938147,0.30,2018-10-04 17:12:10.551572
8614,c20ad4,BTC,2018-10-04,BUY,8.07625594257122,0.30,2018-10-04 21:11:14.759839
8615,d3d944,BTC,2018-10-04,SELL,7.10042931678057,0.30,2018-10-04 21:54:41.916875
8616,e4da3b,BTC,2018-10-05,BUY,6.90094958332953,0.30,2018-10-05 08:51:45.025964
8617,c4ca42,BTC,2018-10-05,BUY,8.25144711123794,0.14,2018-10-05 08:56:10.978717
8618,c81e72,ETH,2018-10-05,BUY,2.37715888818965,0.24,2018-10-05 11:01:48.502326
8619,a87ff6,ETH,2018-10-05,BUY,6.02189949172246,0.30,2018-10-05 12:13:15.97216
8620,d3d944,BTC,2018-10-05,BUY,2.49676314368383,0.30,2018-10-05 20:09:42.946361
8621,c81e72,BTC,2018-10-05,BUY,8.55022214031617,0.30,2018-10-05 20:34:27.786232
8622,45c48c,ETH,2018-10-06,BUY,7.03837757815055,0.30,2018-10-06 00:15:50.168442
8623,167909,ETH,2018-10-06,BUY,5.2222205204512,0.24,2018-10-06 04:01:22.454219
8624,c4ca42,BTC,2018-10-06,BUY,9.76262991548598,0.30,2018-10-06 05:51:10.36598
8625,167909,BTC,2018-10-06,BUY,4.1767331516699,0.11,2018-10-06 07:44:24.201706
8626,c20ad4,BTC,2018-10-06,BUY,2.24031261713161,0.30,2018-10-06 10:44:11.350043
8627,aab323,BTC,2018-10-06,BUY,5.1937209147275,0.30,2018-10-06 13:18:17.644643
8628,167909,BTC,2018-10-06,BUY,6.12476908674065,0.30,2018-10-06 13:37:02.430473
8629,c9f0f8,ETH,2018-10-06,SELL,4.64893682298385,0.27,2018-10-06 15:44:34.909686
8630,aab323,BTC,2018-10-06,SELL,8.59334240664634,0.30,2018-10-06 16:10:40.676808
8631,c9f0f8,BTC,2018-10-06,BUY,5.82250363730562,0.15,2018-10-06 18:31:09.26597
8632,d3d944,BTC,2018-10-06,BUY,3.84722764423213,0.30,2018-10-06 20:03:31.680266
8633,e4da3b,ETH,2018-10-06,BUY,5.41552356949889,0.30,2018-10-06 23:07:29.899412
8634,c51ce4,BTC,2018-10-06,SELL,1.01421235504358,0.15,2018-10-06 23:55:58.172706
8635,e4da3b,BTC,2018-10-07,BUY,4.49465189975239,0.21,2018-10-07 01:47:25.279925
8636,eccbc8,BTC,2018-10-07,BUY,5.7312728950669,0.30,2018-10-07 02:58:51.606633
8637,8f14e4,BTC,2018-10-07,BUY,3.65457365848282,0.24,2018-10-07 03:15:05.10053
8638,a87ff6,ETH,2018-10-07,BUY,1.78154437338609,0.17,2018-10-07 03:15:46.323858
8639,aab323,BTC,2018-10-07,SELL,4.9077192222585,0.30,2018-10-07 05:21:14.748037
8640,c4ca42,ETH,2018-10-07,BUY,3.72878577536522,0.03,2018-10-07 12:04:12.761233
8641,eccbc8,ETH,2018-10-07,BUY,0.269038892198488,0.30,2018-10-07 12:36:15.423705
8642,45c48c,BTC,2018-10-07,BUY,2.30617216054359,0.30,2018-10-07 13:53:58.409371
8643,a87ff6,BTC,2018-10-07,BUY,0.000711769233738835,0.19,2018-10-07 14:09:41.68238
8644,45c48c,ETH,2018-10-07,BUY,0.123602049987959,0.30,2018-10-07 18:19:37.881778
8645,c4ca42,ETH,2018-10-07,BUY,8.00611759138139,0.30,2018-10-07 19:39:57.036659
8646,a87ff6,ETH,2018-10-07,BUY,0.298244913148871,0.30,2018-10-07 19:45:23.810104
8647,167909,BTC,2018-10-07,SELL,7.176601587955,0.30,2018-10-07 20:02:04.722263
8648,aab323,BTC,2018-10-07,BUY,2.70181684470867,0.11,2018-10-07 20:08:50.165922
8649,8f14e4,BTC,2018-10-08,BUY,3.55131146628079,0.30,2018-10-08 00:54:55.72433
8650,6512bd,ETH,2018-10-08,SELL,5.41041259722252,0.16,2018-10-08 01:20:28.997682
8651,c81e72,BTC,2018-10-08,SELL,9.14119919601337,0.30,2018-10-08 03:29:04.490319
8652,c4ca42,BTC,2018-10-08,BUY,0.586559853578343,0.30,2018-10-08 06:37:09.619023
8653,aab323,BTC,2018-10-08,BUY,3.49331655111886,0.30,2018-10-08 07:06:14.886807
8654,c81e72,ETH,2018-10-08,BUY,1.27428307195178,0.30,2018-10-08 08:07:23.81219
8655,e4da3b,ETH,2018-10-08,BUY,0.435663469925665,0.30,2018-10-08 08:37:33.864848
8656,6512bd,BTC,2018-10-08,BUY,0.264013986041469,0.11,2018-10-08 14:46:58.784882
8657,c20ad4,ETH,2018-10-08,BUY,1.33949073519229,0.05,2018-10-08 15:36:10.679912
8658,45c48c,ETH,2018-10-08,BUY,1.81017775508277,0.30,2018-10-08 16:24:57.730426
8659,45c48c,ETH,2018-10-08,BUY,0.6857167239313,0.27,2018-10-08 19:33:44.350007
8660,c4ca42,BTC,2018-10-08,BUY,5.44760402418735,0.30,2018-10-08 22:12:26.36054
8661,6512bd,ETH,2018-10-08,BUY,8.37695974644216,0.23,2018-10-08 23:20:31.208764
8662,8f14e4,BTC,2018-10-08,BUY,4.70070298737863,0.30,2018-10-08 23:28:53.414062
8663,c9f0f8,ETH,2018-10-09,SELL,5.91163978888009,0.30,2018-10-09 01:05:12.353643
8664,c9f0f8,ETH,2018-10-09,BUY,7.09806447048781,0.30,2018-10-09 02:20:07.388771
8665,d3d944,BTC,2018-10-09,BUY,5.46881291213513,0.30,2018-10-09 04:47:39.768186
8666,45c48c,ETH,2018-10-09,BUY,3.67728441372233,0.10,2018-10-09 05:50:05.882567
8667,167909,BTC,2018-10-09,BUY,7.26857847033191,0.30,2018-10-09 10:25:37.773681
8668,c81e72,ETH,2018-10-09,BUY,6.16358371785356,0.30,2018-10-09 10:35:29.588395
8669,aab323,ETH,2018-10-09,BUY,9.73107418473202,0.13,2018-10-09 15:39:21.903765
8670,a87ff6,ETH,2018-10-09,BUY,4.44264286324351,0.15,2018-10-09 16:27:53.729869
8671,c9f0f8,ETH,2018-10-09,BUY,7.85595998007462,0.30,2018-10-09 16:30:12.043656
8672,c4ca42,BTC,2018-10-09,BUY,9.20262613456227,0.26,2018-10-09 19:59:45.981496
8673,c20ad4,ETH,2018-10-09,SELL,5.41771669545806,0.30,2018-10-09 21:22:59.813469
8674,45c48c,ETH,2018-10-10,BUY,0.400084460047303,0.30,2018-10-10 03:36:38.566384
8675,c4ca42,ETH,2018-10-10,SELL,4.66319546411494,0.20,2018-10-10 05:36:30.584357
8676,6512bd,ETH,2018-10-10,BUY,0.490116331869324,0.08,2018-10-10 09:06:44.257993
8677,a87ff6,BTC,2018-10-10,BUY,9.00796744451565,0.12,2018-10-10 11:18:18.940129
8678,c81e72,BTC,2018-10-10,BUY,7.14722049340683,0.30,2018-10-10 11:20:52.967035
8679,e4da3b,ETH,2018-10-10,SELL,9.43552018738675,0.30,2018-10-10 13:23:39.096882
8680,c4ca42,ETH,2018-10-10,BUY,5.3758661338097,0.07,2018-10-10 13:40:23.241439
8681,c81e72,ETH,2018-10-10,BUY,5.41331778411195,0.30,2018-10-10 14:12:40.101781
8682,167909,BTC,2018-10-10,BUY,7.30604750416102,0.11,2018-10-10 15:36:47.469972
8683,8f14e4,BTC,2018-10-10,BUY,3.17594976462342,0.27,2018-10-10 17:07:20.988102
8684,c20ad4,ETH,2018-10-10,BUY,9.21367483597297,0.30,2018-10-10 18:49:01.66387
8685,45c48c,BTC,2018-10-10,BUY,0.853024454080362,0.27,2018-10-10 21:29:15.622202
8686,c4ca42,BTC,2018-10-11,BUY,1.70759574524585,0.07,2018-10-11 02:03:40.237339
8687,6512bd,BTC,2018-10-11,SELL,7.53822082549323,0.11,2018-10-11 02:20:32.496233
8688,c4ca42,ETH,2018-10-11,BUY,2.06259704001138,0.30,2018-10-11 04:03:37.757779
8689,c20ad4,BTC,2018-10-11,BUY,1.61298678720446,0.30,2018-10-11 04:40:12.56608
8690,6512bd,ETH,2018-10-11,BUY,1.39042177064244,0.29,2018-10-11 05:39:49.694461
8691,c81e72,ETH,2018-10-11,BUY,8.15202787974517,0.26,2018-10-11 06:05:27.257962
8692,6512bd,BTC,2018-10-11,BUY,5.34797748751227,0.30,2018-10-11 07:01:35.787066
8693,167909,BTC,2018-10-11,BUY,4.19840553374168,0.25,2018-10-11 10:00:10.780021
8694,6512bd,BTC,2018-10-11,BUY,4.55010435285867,0.30,2018-10-11 11:09:34.376627
8695,c81e72,BTC,2018-10-11,SELL,3.76064645369016,0.30,2018-10-11 12:50:22.866937
8696,c4ca42,BTC,2018-10-11,BUY,4.10212298121348,0.30,2018-10-11 17:32:50.961433
8697,167909,BTC,2018-10-11,BUY,8.137635530375,0.21,2018-10-11 17:42:19.909694
8698,eccbc8,BTC,2018-10-11,BUY,0.338121530696789,0.30,2018-10-11 19:17:17.001002
8699,c20ad4,BTC,2018-10-11,BUY,0.684375830271939,0.30,2018-10-11 20:18:13.695114
8700,c51ce4,ETH,2018-10-11,SELL,6.71645738053211,0.14,2018-10-11 21:39:42.121319
8701,c4ca42,BTC,2018-10-11,BUY,5.39969658153606,0.01,2018-10-11 23:12:50.298191
8702,c9f0f8,BTC,2018-10-11,BUY,6.04235524558344,0.30,2018-10-11 23:29:32.074661
8703,e4da3b,ETH,2018-10-12,BUY,6.30145686121484,0.30,2018-10-12 00:39:03.622511
8704,8f14e4,BTC,2018-10-12,BUY,3.82302606866116,0.30,2018-10-12 01:29:00.450495
8705,6512bd,ETH,2018-10-12,BUY,9.23523154056031,0.05,2018-10-12 03:09:45.589144
8706,d3d944,BTC,2018-10-12,BUY,3.12668836115595,0.30,2018-10-12 04:35:38.81852
8707,c9f0f8,BTC,2018-10-12,SELL,3.72266420265877,0.30,2018-10-12 05:35:31.634442
8708,167909,BTC,2018-10-12,BUY,2.96216704952986,0.09,2018-10-12 07:37:16.97732
8709,e4da3b,BTC,2018-10-12,BUY,6.56198651970922,0.30,2018-10-12 08:10:59.882678
8710,45c48c,ETH,2018-10-12,BUY,6.04213528275789,0.30,2018-10-12 09:31:30.088755
8711,45c48c,BTC,2018-10-12,BUY,2.18023402509711,0.20,2018-10-12 11:10:20.665068
8712,a87ff6,BTC,2018-10-12,BUY,5.45511465145854,0.30,2018-10-12 13:14:05.541889
8713,a87ff6,BTC,2018-10-12,BUY,5.32329101477711,0.19,2018-10-12 13:41:25.210013
8714,c4ca42,BTC,2018-10-12,BUY,2.22407386446665,0.11,2018-10-12 13:57:11.418424
8715,aab323,ETH,2018-10-12,SELL,5.08354654525387,0.30,2018-10-12 13:58:31.853434
8716,d3d944,BTC,2018-10-12,BUY,3.09349112803982,0.30,2018-10-12 16:19:57.39531
8717,167909,ETH,2018-10-12,SELL,1.98110944278117,0.30,2018-10-12 16:40:59.524778
8718,c4ca42,BTC,2018-10-12,BUY,2.35204260099476,0.30,2018-10-12 18:03:15.562268
8719,c51ce4,BTC,2018-10-12,BUY,5.06285822197295,0.30,2018-10-12 18:24:42.578902
8720,aab323,ETH,2018-10-12,SELL,0.685624764148223,0.24,2018-10-12 20:09:08.845294
8721,45c48c,ETH,2018-10-12,BUY,8.13551392779598,0.30,2018-10-12 20:32:19.66844
8722,45c48c,BTC,2018-10-12,BUY,3.5252857960182,0.27,2018-10-12 23:20:02.390861
8723,c81e72,ETH,2018-10-13,BUY,5.64672488715782,0.30,2018-10-13 00:24:33.252601
8724,8f14e4,ETH,2018-10-13,BUY,4.02656820397265,0.30,2018-10-13 02:08:36.889983
8725,6512bd,BTC,2018-10-13,BUY,6.74067217026245,0.30,2018-10-13 08:13:51.6633
8726,aab323,ETH,2018-10-13,BUY,6.14430576187164,0.30,2018-10-13 10:32:07.108816
8727,c9f0f8,ETH,2018-10-13,BUY,1.05000698400392,0.30,2018-10-13 12:18:22.986192
8728,6512bd,ETH,2018-10-13,SELL,8.95825259030776,0.30,2018-10-13 12:39:49.726248
8729,e4da3b,BTC,2018-10-13,BUY,2.9935608894252,0.19,2018-10-13 14:35:12.681503
8730,c51ce4,BTC,2018-10-13,BUY,7.01872037356413,0.26,2018-10-13 14:57:01.752832
8731,c81e72,BTC,2018-10-13,SELL,4.69349902459786,0.14,2018-10-13 17:13:41.537117
8732,c4ca42,ETH,2018-10-13,BUY,3.15001979580348,0.30,2018-10-13 19:37:05.46912
8733,c81e72,BTC,2018-10-13,BUY,5.51268724837588,0.30,2018-10-13 21:19:02.447276
8734,c81e72,BTC,2018-10-13,BUY,9.08948184504954,0.30,2018-10-13 22:56:09.649406
8735,d3d944,BTC,2018-10-14,BUY,8.75671142311585,0.24,2018-10-14 02:10:45.410043
8736,6512bd,BTC,2018-10-14,BUY,0.106198325722922,0.30,2018-10-14 02:18:10.980565
8737,e4da3b,ETH,2018-10-14,BUY,6.00507518145218,0.04,2018-10-14 03:35:37.6057
8738,e4da3b,ETH,2018-10-14,SELL,6.18957210698742,0.30,2018-10-14 06:05:52.664474
8739,eccbc8,ETH,2018-10-14,BUY,8.28222015415594,0.30,2018-10-14 09:17:41.624033
8740,c81e72,BTC,2018-10-14,BUY,8.02223810960559,0.26,2018-10-14 10:34:50.572147
8741,e4da3b,BTC,2018-10-14,BUY,7.31853043954349,0.04,2018-10-14 10:36:57.600267
8742,6512bd,ETH,2018-10-14,BUY,1.08115947828761,0.30,2018-10-14 12:52:31.004959
8743,c20ad4,BTC,2018-10-14,BUY,7.63759329544701,0.14,2018-10-14 16:15:02.612527
8744,8f14e4,BTC,2018-10-14,BUY,3.87569629052944,0.07,2018-10-14 17:08:28.68995
8745,c4ca42,BTC,2018-10-14,BUY,6.42765509783036,0.01,2018-10-14 17:58:28.381002
8746,167909,BTC,2018-10-14,BUY,6.29869212616082,0.30,2018-10-14 18:42:30.879572
8747,e4da3b,BTC,2018-10-14,BUY,3.57072573298691,0.30,2018-10-14 19:31:57.807037
8748,c4ca42,BTC,2018-10-14,BUY,9.41501545211988,0.04,2018-10-14 21:46:47.809926
8749,aab323,BTC,2018-10-14,BUY,0.0110896168668617,0.30,2018-10-14 23:36:29.003018
8750,c9f0f8,BTC,2018-10-15,BUY,8.85061128645734,0.13,2018-10-15 01:49:26.891445
8751,45c48c,ETH,2018-10-15,BUY,1.55508136510218,0.30,2018-10-15 02:51:37.373806
8752,eccbc8,ETH,2018-10-15,SELL,8.2526321409259,0.30,2018-10-15 03:05:29.485349
8753,a87ff6,ETH,2018-10-15,BUY,5.45973273027787,0.30,2018-10-15 03:19:57.456667
8754,167909,BTC,2018-10-15,BUY,5.84840743301381,0.29,2018-10-15 07:32:39.113106
8755,45c48c,ETH,2018-10-15,BUY,9.10653511181476,0.30,2018-10-15 09:09:28.286285
8756,c20ad4,ETH,2018-10-15,BUY,6.33861478993641,0.13,2018-10-15 09:22:44.171679
8757,c9f0f8,ETH,2018-10-15,BUY,1.69211723222443,0.30,2018-10-15 10:23:27.616545
8758,c20ad4,BTC,2018-10-15,SELL,4.97472090351597,0.30,2018-10-15 10:58:47.649875
8759,c20ad4,BTC,2018-10-15,BUY,8.02850480701391,0.30,2018-10-15 12:04:04.175322
8760,c20ad4,ETH,2018-10-15,BUY,4.13447556654521,0.30,2018-10-15 16:11:40.569349
8761,aab323,ETH,2018-10-15,BUY,6.52931997838241,0.21,2018-10-15 16:30:32.223855
8762,a87ff6,ETH,2018-10-15,BUY,2.64537513140805,0.30,2018-10-15 18:45:25.389946
8763,c20ad4,ETH,2018-10-15,BUY,5.18417675669642,0.30,2018-10-15 20:20:57.339006
8764,c9f0f8,ETH,2018-10-15,BUY,3.37489470053097,0.30,2018-10-15 20:34:31.341101
8765,45c48c,ETH,2018-10-16,BUY,3.07185310703961,0.02,2018-10-16 05:19:57.885615
8766,a87ff6,BTC,2018-10-16,BUY,5.33611256308351,0.30,2018-10-16 13:22:33.02282
8767,c81e72,BTC,2018-10-16,SELL,9.53473958757872,0.30,2018-10-16 15:41:24.93642
8768,aab323,ETH,2018-10-16,BUY,6.76048705057024,0.30,2018-10-16 16:14:50.053955
8769,c9f0f8,BTC,2018-10-16,BUY,2.26306867440545,0.12,2018-10-16 18:55:19.730728
8770,aab323,ETH,2018-10-16,BUY,5.30999445810803,0.30,2018-10-16 18:58:11.975662
8771,167909,ETH,2018-10-16,BUY,9.20460754479965,0.30,2018-10-16 19:44:58.494657
8772,167909,BTC,2018-10-16,BUY,8.15611554422379,0.26,2018-10-16 20:43:38.874176
8773,e4da3b,BTC,2018-10-17,BUY,1.71212867518992,0.30,2018-10-17 01:58:11.312669
8774,d3d944,BTC,2018-10-17,BUY,1.2946895687428,0.30,2018-10-17 02:56:56.014799
8775,c4ca42,ETH,2018-10-17,BUY,6.5959004733951,0.30,2018-10-17 03:08:44.795955
8776,c51ce4,ETH,2018-10-17,BUY,0.285347461790941,0.30,2018-10-17 03:27:21.801023
8777,45c48c,BTC,2018-10-17,BUY,5.89289275655094,0.30,2018-10-17 04:42:20.741562
8778,c4ca42,ETH,2018-10-17,SELL,8.24596156246901,0.30,2018-10-17 05:48:57.298011
8779,a87ff6,BTC,2018-10-17,BUY,4.71359940756496,0.30,2018-10-17 07:03:46.860598
8780,45c48c,BTC,2018-10-17,BUY,4.36401347861395,0.30,2018-10-17 07:07:00.242937
8781,c9f0f8,ETH,2018-10-17,BUY,0.686958047463371,0.30,2018-10-17 08:40:13.655223
8782,167909,BTC,2018-10-17,BUY,8.52720982528009,0.01,2018-10-17 11:54:43.193561
8783,a87ff6,ETH,2018-10-17,BUY,4.6460984869756,0.30,2018-10-17 13:05:29.143337
8784,c81e72,ETH,2018-10-17,SELL,5.41580324172134,0.30,2018-10-17 15:00:34.166951
8785,c4ca42,BTC,2018-10-17,BUY,7.34618723208168,0.30,2018-10-17 18:17:08.778959
8786,c81e72,BTC,2018-10-17,BUY,9.93107818961196,0.30,2018-10-17 22:45:15.979346
8787,c20ad4,BTC,2018-10-17,BUY,2.89095096452048,0.18,2018-10-17 23:47:34.197623
8788,c51ce4,ETH,2018-10-18,BUY,0.969220643975426,0.30,2018-10-18 00:21:53.623306
8789,a87ff6,ETH,2018-10-18,BUY,6.09227136835433,0.06,2018-10-18 01:10:05.655871
8790,8f14e4,ETH,2018-10-18,BUY,3.72163847743931,0.30,2018-10-18 02:20:40.468885
8791,167909,ETH,2018-10-18,BUY,5.75373162672118,0.30,2018-10-18 03:59:02.750169
8792,45c48c,ETH,2018-10-18,BUY,1.51407196138305,0.30,2018-10-18 05:42:17.26856
8793,c20ad4,BTC,2018-10-18,BUY,5.34393409912145,0.29,2018-10-18 06:02:38.7357
8794,167909,ETH,2018-10-18,BUY,0.370327338057059,0.30,2018-10-18 06:09:41.99813
8795,c9f0f8,BTC,2018-10-18,BUY,0.772528846296474,0.30,2018-10-18 09:20:08.769997
8796,e4da3b,BTC,2018-10-18,BUY,1.47320583842212,0.30,2018-10-18 11:10:59.759813
8797,aab323,BTC,2018-10-18,BUY,6.2459178380664,0.30,2018-10-18 12:44:08.714974
8798,c9f0f8,BTC,2018-10-18,SELL,8.36934237141104,0.30,2018-10-18 14:08:29.900499
8799,eccbc8,BTC,2018-10-18,BUY,2.64407726895957,0.30,2018-10-18 17:18:22.754911
8800,45c48c,ETH,2018-10-18,BUY,7.95707046610953,0.30,2018-10-18 19:06:44.752334
8801,167909,BTC,2018-10-18,BUY,0.823818199444908,0.30,2018-10-18 19:36:35.601708
8802,c4ca42,BTC,2018-10-18,BUY,0.692651149410999,0.25,2018-10-18 20:46:40.59138
8803,c51ce4,BTC,2018-10-18,SELL,5.97103523919845,0.30,2018-10-18 20:50:03.699134
8804,e4da3b,BTC,2018-10-18,BUY,0.363616385529717,0.30,2018-10-18 21:29:51.95105
8805,e4da3b,ETH,2018-10-18,BUY,3.53909893043824,0.30,2018-10-18 22:00:21.025083
8806,8f14e4,ETH,2018-10-19,BUY,6.73817046083069,0.30,2018-10-19 00:40:05.130551
8807,167909,BTC,2018-10-19,BUY,5.71218146545927,0.30,2018-10-19 03:10:20.520652
8808,aab323,BTC,2018-10-19,BUY,9.68305048861627,0.08,2018-10-19 04:26:55.260264
8809,8f14e4,ETH,2018-10-19,BUY,3.82669654661374,0.30,2018-10-19 10:37:41.326822
8810,c20ad4,ETH,2018-10-19,BUY,0.205905653125491,0.30,2018-10-19 11:23:51.201395
8811,a87ff6,ETH,2018-10-19,BUY,9.2561184726333,0.30,2018-10-19 14:28:14.420517
8812,c20ad4,BTC,2018-10-19,BUY,1.43495731398676,0.30,2018-10-19 14:34:28.062862
8813,c4ca42,ETH,2018-10-19,BUY,9.93001500189795,0.30,2018-10-19 17:50:16.730098
8814,c9f0f8,BTC,2018-10-19,BUY,5.60804205757211,0.23,2018-10-19 18:32:59.031712
8815,a87ff6,ETH,2018-10-19,BUY,3.18015193615775,0.26,2018-10-19 18:41:00.680866
8816,8f14e4,ETH,2018-10-19,BUY,5.13131924680255,0.30,2018-10-19 22:02:07.879671
8817,8f14e4,BTC,2018-10-20,BUY,3.89098847222886,0.30,2018-10-20 01:51:56.284936
8818,45c48c,BTC,2018-10-20,BUY,8.20035834772849,0.01,2018-10-20 14:31:43.78996
8819,c20ad4,BTC,2018-10-20,BUY,7.04126690293744,0.30,2018-10-20 17:18:22.379751
8820,c20ad4,BTC,2018-10-20,BUY,0.537726842317916,0.20,2018-10-20 19:23:06.876868
8821,d3d944,ETH,2018-10-21,BUY,5.98506701612461,0.30,2018-10-21 06:28:16.783401
8822,c4ca42,ETH,2018-10-21,BUY,1.68669880646991,0.22,2018-10-21 07:48:04.277451
8823,45c48c,ETH,2018-10-21,BUY,1.91637963253523,0.30,2018-10-21 10:21:09.657119
