ticker,market_date,price,open,high,low,volume,change
BTC,2021-08-09,46284.3,43794.9,46460.7,42824.1,117.08K,5.69%
BTC,2021-08-08,43792.8,44584.9,45284.1,43314.4,105.25K,-1.84%
BTC,2021-08-07,44614.2,42784.7,44697.3,42611.0,112.84K,4.25%
BTC,2021-08-06,42795.4,40868.4,43253.4,39905.4,111.93K,4.72%
BTC,2021-08-05,40867.2,39734.4,41366.3,37365.4,130.60K,2.84%
BTC,2021-08-04,39736.9,38188.4,39956.5,37556.0,79.22K,4.21%
BTC,2021-08-03,38130.3,39167.4,39766.6,37688.2,0.26K,-2.65%
BTC,2021-08-02,39168.4,39869.8,40449.0,38692.5,74.81K,-1.78%
BTC,2021-08-01,39878.3,41510.0,42565.0,39556.5,80.33K,-4.03%
BTC,2021-07-31,41553.7,42201.4,42285.3,41066.4,44.65K,-1.54%
BTC,2021-07-30,42203.4,40001.1,42264.4,38358.4,98.45K,5.50%
BTC,2021-07-29,40001.4,40009.0,40630.7,39340.8,75.30K,-0.00%
BTC,2021-07-28,40003.2,39450.4,40862.2,38883.8,148.92K,1.40%
BTC,2021-07-27,39452.0,37294.3,39455.9,36427.4,100.24K,5.84%
BTC,2021-07-26,37276.6,35392.3,40522.9,35236.7,177.63K,5.33%
BTC,2021-07-25,35391.1,34392.5,35391.1,33881.3,65.10K,4.63%
BTC,2021-07-24,33824.8,33600.5,33955.0,33412.9,67.14K,0.66%
BTC,2021-07-23,33603.3,32297.9,33605.6,32041.1,66.15K,4.04%
BTC,2021-07-22,32298.9,32131.7,32585.4,31729.4,64.87K,0.52%
BTC,2021-07-21,32131.4,29794.7,32794.6,29519.3,118.34K,7.85%
BTC,2021-07-20,29793.8,30835.4,31040.8,29310.2,97.46K,-3.38%
BTC,2021-07-19,30837.2,31782.9,31887.0,30478.2,77.48K,-2.98%
BTC,2021-07-18,31785.4,31517.9,32408.2,31220.6,57.01K,0.85%
BTC,2021-07-17,31518.6,31384.4,31914.8,31207.8,58.06K,0.40%
BTC,2021-07-16,31394.0,31842.3,32239.8,31062.2,70.48K,-1.40%
BTC,2021-07-15,31840.5,32820.5,33157.0,31175.8,76.95K,-2.99%
BTC,2021-07-14,32820.7,32727.8,33051.9,31611.2,69.56K,0.28%
BTC,2021-07-13,32728.1,33106.1,33307.7,32259.5,60.04K,-1.16%
BTC,2021-07-12,33113.0,34228.3,34598.0,32662.8,63.24K,-3.26%
BTC,2021-07-11,34227.7,33510.8,34580.6,33319.8,35.72K,2.14%
BTC,2021-07-10,33510.6,33797.7,34221.0,33056.8,50.94K,-0.85%
BTC,2021-07-09,33797.4,32866.3,34079.2,32367.0,67.14K,2.83%
BTC,2021-07-08,32866.3,33859.4,33923.2,32146.9,108.09K,-2.96%
BTC,2021-07-07,33867.8,34228.7,35036.6,33801.3,72.03K,-1.05%
BTC,2021-07-06,34225.6,33688.5,35062.0,33581.7,83.63K,1.60%
BTC,2021-07-05,33687.8,35297.0,35300.5,33164.1,88.36K,-4.56%
BTC,2021-07-04,35298.2,34742.8,35957.6,34740.1,56.13K,1.60%
BTC,2021-07-03,34742.8,33814.2,34909.8,33363.3,55.69K,2.75%
BTC,2021-07-02,33813.4,33542.2,33925.9,32734.6,78.93K,0.80%
BTC,2021-07-01,33543.6,35030.7,35032.7,32839.2,27.41K,-4.23%
BTC,2021-06-30,35026.9,35832.6,36089.5,34126.6,107.07K,-2.25%
BTC,2021-06-29,35834.7,34477.3,36590.3,34247.6,97.27K,3.94%
BTC,2021-06-28,34475.9,34682.2,35231.2,33944.9,112.00K,-0.58%
BTC,2021-06-27,34678.5,32247.1,34685.5,32041.7,148.80K,7.55%
BTC,2021-06-26,32243.4,31592.1,32643.0,30206.9,156.67K,2.06%
BTC,2021-06-25,31594.0,34660.5,35490.9,31337.9,193.43K,-8.86%
BTC,2021-06-24,34665.8,33678.1,35249.9,32356.7,119.25K,2.94%
BTC,2021-06-23,33674.3,32498.3,34784.3,31736.5,173.34K,3.62%
BTC,2021-06-22,32496.4,31682.7,33272.5,28901.8,309.65K,2.54%
BTC,2021-06-21,31692.0,35597.9,35708.4,31284.1,256.87K,-10.97%
BTC,2021-06-20,35595.8,35510.9,36097.9,33378.0,137.48K,0.23%
BTC,2021-06-19,35513.4,35770.0,36357.3,34845.5,105.46K,-0.66%
BTC,2021-06-18,35749.4,38045.5,38166.0,35198.5,102.84K,-6.05%
BTC,2021-06-17,38052.0,38337.8,39529.9,37425.3,109.58K,-0.74%
BTC,2021-06-16,38336.0,40148.1,40494.4,38156.4,123.52K,-4.53%
BTC,2021-06-15,40156.1,40522.5,41318.0,39589.9,117.55K,-0.92%
BTC,2021-06-14,40529.4,39024.1,40970.4,38769.9,157.35K,3.86%
BTC,2021-06-13,39022.9,35467.5,39321.6,34827.0,123.32K,10.02%
BTC,2021-06-12,35467.5,37334.4,37437.3,34703.3,87.73K,-4.95%
BTC,2021-06-11,37314.6,36654.3,37641.1,36003.3,109.15K,1.81%
BTC,2021-06-10,36649.4,37375.2,38340.8,35824.0,154.32K,-1.83%
BTC,2021-06-09,37332.2,33385.5,37517.6,32428.6,209.82K,11.83%
BTC,2021-06-08,33382.9,33574.6,34047.8,31158.1,193.54K,-0.58%
BTC,2021-06-07,33578.0,35815.4,36754.6,33410.1,119.50K,-6.25%
BTC,2021-06-06,35815.4,35518.7,36434.0,35265.3,62.20K,0.83%
BTC,2021-06-05,35520.0,36841.2,37887.6,34832.0,101.48K,-3.61%
BTC,2021-06-04,36851.3,39191.4,39255.4,35659.9,127.71K,-5.96%
BTC,2021-06-03,39187.3,37555.7,39462.3,37193.6,106.44K,4.34%
BTC,2021-06-02,37555.8,36687.7,38199.9,35981.1,96.89K,2.37%
BTC,2021-06-01,36687.6,37294.3,37850.3,35742.7,113.48K,-1.64%
BTC,2021-05-31,37298.6,35644.0,37480.7,34213.2,131.70K,4.62%
BTC,2021-05-30,35652.8,34589.3,36388.6,33441.0,104.18K,3.09%
BTC,2021-05-29,34584.6,35664.5,37227.1,33664.2,160.43K,-3.02%
BTC,2021-05-28,35662.5,38543.2,38844.1,34772.4,199.58K,-7.17%
BTC,2021-05-27,38417.3,39249.0,40322.2,37190.8,122.93K,-2.12%
BTC,2021-05-26,39249.2,38375.7,40750.0,37847.0,153.80K,2.27%
BTC,2021-05-25,38378.3,38753.6,39740.8,36540.7,163.01K,-0.96%
BTC,2021-05-24,38750.6,34720.3,39851.7,34474.6,244.88K,11.74%
BTC,2021-05-23,34679.7,37446.8,38248.7,31192.4,325.73K,-7.39%
BTC,2021-05-22,37448.3,37291.0,38776.0,35314.9,185.83K,0.40%
BTC,2021-05-21,37297.4,40611.2,42108.3,33592.3,315.50K,-8.40%
BTC,2021-05-20,40717.2,36706.8,42425.9,35010.4,269.75K,10.88%
BTC,2021-05-19,36720.5,42898.3,43516.6,30261.7,607.10K,-14.40%
BTC,2021-05-18,42897.3,43538.5,45770.9,42293.9,154.96K,-1.48%
BTC,2021-05-17,43541.3,46424.2,46545.4,42201.5,274.76K,-6.21%
BTC,2021-05-16,46426.4,46729.3,49764.3,43920.8,180.07K,-0.60%
BTC,2021-05-15,46708.8,49839.1,50640.9,46650.2,131.91K,-6.28%
BTC,2021-05-14,49839.8,49704.9,51459.2,48874.0,118.84K,0.27%
BTC,2021-05-13,49704.6,49398.2,51337.3,46331.1,236.71K,0.65%
BTC,2021-05-12,49384.2,56694.5,57938.5,49187.0,160.74K,-12.90%
BTC,2021-05-11,56695.7,55846.1,56871.1,54550.4,96.47K,1.52%
BTC,2021-05-10,55848.9,58251.2,59523.9,53678.3,142.61K,-4.10%
BTC,2021-05-09,58238.3,58840.6,59227.0,56414.4,103.59K,-1.02%
BTC,2021-05-08,58840.1,57330.3,59471.1,56972.2,101.27K,2.62%
BTC,2021-05-07,57337.2,56411.4,58639.3,55300.1,110.01K,1.65%
BTC,2021-05-06,56405.4,57441.0,58364.9,55294.5,109.02K,-1.80%
BTC,2021-05-05,57441.3,53872.5,57936.4,53872.5,119.82K,6.88%
BTC,2021-05-04,53741.5,57170.6,57201.3,53741.5,132.33K,-6.00%
BTC,2021-05-03,57169.8,56605.8,58925.1,56562.4,89.24K,1.00%
BTC,2021-05-02,56603.8,57807.2,57868.4,56110.5,53.61K,-2.08%
BTC,2021-05-01,57807.1,57719.1,58449.4,57029.5,63.41K,0.15%
BTC,2021-04-30,57720.3,53562.3,57925.6,53088.7,103.74K,7.77%
BTC,2021-04-29,53560.8,54838.6,55173.7,52400.0,83.90K,-2.34%
BTC,2021-04-28,54841.4,55036.0,56419.9,53876.4,86.96K,-0.35%
BTC,2021-04-27,55036.5,54011.1,55427.8,53345.0,84.08K,1.88%
BTC,2021-04-26,54020.5,48963.5,54320.9,48815.9,129.76K,10.33%
BTC,2021-04-25,48963.6,50088.2,50532.4,47098.5,59.20K,-2.25%
BTC,2021-04-24,50088.9,51140.8,51183.0,48775.2,82.25K,-2.06%
BTC,2021-04-23,51143.6,51707.1,52099.9,47659.4,214.46K,-1.13%
BTC,2021-04-22,51729.5,53821.3,55408.4,50590.9,168.13K,-3.88%
BTC,2021-04-21,53820.2,56479.5,56764.4,53657.6,100.26K,-4.71%
BTC,2021-04-20,56483.2,55645.1,57054.9,53422.5,115.49K,1.50%
BTC,2021-04-19,55646.1,56208.1,57517.0,54272.3,117.51K,-1.00%
BTC,2021-04-18,56207.1,60043.2,60362.1,51817.6,216.81K,-6.39%
BTC,2021-04-17,60041.9,61358.3,62509.1,59672.1,84.08K,-2.18%
BTC,2021-04-16,61379.7,63211.6,63518.5,60027.3,136.85K,-2.90%
BTC,2021-04-15,63216.0,62978.6,63729.1,62067.5,76.97K,0.37%
BTC,2021-04-14,62980.4,63544.2,64778.0,61366.3,130.43K,-0.88%
BTC,2021-04-13,63540.9,59863.6,63659.0,59839.4,126.56K,6.14%
BTC,2021-04-12,59863.8,59982.1,61259.9,59569.2,81.88K,-0.19%
BTC,2021-04-11,59978.7,59772.4,60667.1,59250.3,58.20K,0.39%
BTC,2021-04-10,59748.4,58127.4,61229.0,57900.0,103.72K,2.80%
BTC,2021-04-09,58118.7,58076.8,58890.9,57686.0,59.22K,0.07%
BTC,2021-04-08,58077.4,55948.0,58136.7,55721.6,64.78K,3.80%
BTC,2021-04-07,55948.7,57996.3,58627.7,55489.3,110.69K,-3.53%
BTC,2021-04-06,57996.3,59169.0,59487.0,57403.3,77.15K,-1.69%
BTC,2021-04-05,58993.4,58202.3,59205.1,56842.7,54.13K,1.36%
BTC,2021-04-04,58199.9,57059.7,58464.8,56470.6,57.21K,2.00%
BTC,2021-04-03,57059.9,58976.8,59770.5,56906.7,68.74K,-3.25%
BTC,2021-04-02,58977.3,58718.2,60134.9,58466.5,72.37K,0.44%
BTC,2021-04-01,58718.3,58763.2,59406.5,58040.7,69.04K,-0.08%
BTC,2021-03-31,58763.7,58771.4,59795.6,56991.6,98.06K,-0.01%
BTC,2021-03-30,58771.3,57614.6,59366.9,57077.1,86.21K,2.00%
BTC,2021-03-29,57616.2,55764.7,58392.6,54951.1,107.91K,3.32%
BTC,2021-03-28,55765.2,55856.9,56504.2,54711.3,58.71K,-0.17%
BTC,2021-03-27,55862.9,55033.8,56531.1,54010.2,73.87K,1.50%
BTC,2021-03-26,55036.1,51317.4,55074.1,51302.0,100.30K,7.24%
BTC,2021-03-25,51322.3,52330.0,53175.4,50441.3,143.35K,-1.92%
BTC,2021-03-24,52325.4,54309.1,57169.4,51725.4,137.91K,-3.91%
BTC,2021-03-23,54452.5,54117.5,55813.8,52992.3,84.84K,0.54%
BTC,2021-03-22,54158.3,57379.3,58379.9,53784.2,95.53K,-5.62%
BTC,2021-03-21,57383.8,58097.4,58583.8,55583.3,77.47K,-1.22%
BTC,2021-03-20,58093.4,58084.1,59882.1,57863.0,67.83K,0.01%
BTC,2021-03-19,58088.0,57645.0,59448.3,56305.1,83.98K,0.75%
BTC,2021-03-18,57656.0,58911.8,60088.0,57099.6,102.62K,-2.13%
BTC,2021-03-17,58913.5,56892.9,58933.2,54253.2,118.26K,3.56%
BTC,2021-03-16,56889.7,55619.5,56889.7,53342.6,128.51K,1.97%
BTC,2021-03-15,55791.3,59117.4,60565.9,55088.8,117.71K,-5.62%
BTC,2021-03-14,59113.7,61192.7,61673.7,59113.7,80.29K,-3.40%
BTC,2021-03-13,61195.3,57267.4,61795.8,56118.8,134.64K,6.86%
BTC,2021-03-12,57265.1,57806.2,58052.3,55134.5,116.96K,-0.92%
BTC,2021-03-11,57799.5,55851.2,58135.0,54351.8,129.63K,3.49%
BTC,2021-03-10,55851.9,54882.7,57328.7,53073.6,140.96K,1.77%
BTC,2021-03-09,54879.0,52352.4,54880.6,51941.3,114.06K,4.91%
BTC,2021-03-08,52311.0,50988.9,52384.9,49338.1,68.14K,2.61%
BTC,2021-03-07,50982.3,48899.0,51434.1,48890.6,82.91K,4.35%
BTC,2021-03-06,48855.6,48798.7,49191.8,47132.8,66.66K,0.13%
BTC,2021-03-05,48792.5,48363.6,49429.4,46370.1,113.64K,0.75%
BTC,2021-03-04,48428.0,50388.0,51757.7,47521.8,9.56K,-3.90%
BTC,2021-03-03,50395.1,48422.2,52567.9,48159.2,44.93K,4.07%
BTC,2021-03-02,48424.2,49595.6,50191.9,47100.6,102.10K,-2.36%
BTC,2021-03-01,49595.5,45160.5,49774.0,45008.8,137.52K,9.81%
BTC,2021-02-28,45164.0,46136.0,46582.0,43100.6,135.08K,-2.11%
BTC,2021-02-27,46136.7,46333.1,48335.1,45059.4,98.75K,-0.45%
BTC,2021-02-26,46345.6,46928.5,48413.9,44248.2,189.41K,-1.24%
BTC,2021-02-25,46928.5,49695.9,52013.8,46773.7,83.22K,-5.57%
BTC,2021-02-24,49697.5,48911.1,51311.8,47031.7,153.75K,1.61%
BTC,2021-02-23,48911.2,54114.1,54115.0,45093.8,315.07K,-9.61%
BTC,2021-02-22,54111.8,57437.6,57480.8,48353.8,244.95K,-5.78%
BTC,2021-02-21,57433.8,55907.6,58335.1,55502.7,87.26K,2.70%
BTC,2021-02-20,55923.7,55922.0,57523.8,54124.1,127.85K,0.03%
BTC,2021-02-19,55906.6,51590.1,56238.5,50816.8,139.43K,8.38%
BTC,2021-02-18,51582.2,52094.5,52524.0,50941.6,94.35K,-0.95%
BTC,2021-02-17,52079.2,49161.3,52577.7,49018.1,140.03K,5.92%
BTC,2021-02-16,49169.7,47934.2,50515.8,47044.4,141.37K,2.57%
BTC,2021-02-15,47936.3,48611.1,48936.5,45786.1,123.18K,-1.45%
BTC,2021-02-14,48643.4,47172.1,49695.1,47051.9,106.50K,3.13%
BTC,2021-02-13,47168.7,47373.1,48097.3,46270.5,89.42K,-0.43%
BTC,2021-02-12,47371.7,47995.0,48927.4,46218.6,133.73K,-1.29%
BTC,2021-02-11,47990.7,44834.8,48622.1,44041.1,145.77K,7.04%
BTC,2021-02-10,44836.0,46507.8,47295.3,43800.5,151.83K,-3.60%
BTC,2021-02-09,46508.6,46396.4,48143.5,45104.7,193.87K,0.24%
BTC,2021-02-08,46395.7,38853.6,46596.4,38057.0,248.47K,19.41%
BTC,2021-02-07,38852.9,39228.9,39691.7,37381.6,125.37K,-1.03%
BTC,2021-02-06,39256.6,38300.6,40939.7,38275.3,156.02K,2.50%
BTC,2021-02-05,38297.6,36976.4,38303.6,36640.0,100.60K,3.56%
BTC,2021-02-04,36982.1,37648.9,38707.9,36380.8,151.44K,-1.77%
BTC,2021-02-03,37646.8,35486.9,37646.8,35401.5,131.03K,6.09%
BTC,2021-02-02,35485.2,33514.0,35976.1,33462.4,120.85K,5.88%
BTC,2021-02-01,33515.7,33106.8,34685.6,32324.9,126.32K,1.23%
BTC,2021-01-31,33108.1,34281.6,34348.3,32189.9,101.92K,-3.43%
BTC,2021-01-30,34283.1,34300.0,34920.9,32908.5,128.57K,-0.05%
BTC,2021-01-29,34301.8,33381.7,38546.0,31953.3,297.73K,2.78%
BTC,2021-01-28,33374.8,30408.9,33790.8,29911.9,167.39K,9.77%
BTC,2021-01-27,30404.0,32499.6,32545.4,29290.4,194.35K,-6.46%
BTC,2021-01-26,32502.1,32244.1,32917.7,30850.0,139.84K,0.77%
BTC,2021-01-25,32252.3,32244.3,34854.3,31967.4,142.43K,0.03%
BTC,2021-01-24,32241.3,32088.5,33034.8,30982.9,88.21K,0.47%
BTC,2021-01-23,32088.9,32994.1,33441.4,31418.2,100.70K,-2.76%
BTC,2021-01-22,33000.5,30838.7,33821.2,28871.2,243.09K,7.00%
BTC,2021-01-21,30842.1,35472.3,35591.1,30101.8,253.27K,-13.06%
BTC,2021-01-20,35476.3,35862.1,36384.4,33444.5,153.61K,-1.46%
BTC,2021-01-19,36002.9,36630.6,37821.0,36001.4,79.11K,-1.67%
BTC,2021-01-18,36613.2,35838.2,37436.8,34801.0,111.52K,2.16%
BTC,2021-01-17,35839.6,36020.1,36801.3,33883.5,126.82K,-0.50%
BTC,2021-01-16,36019.5,36751.8,37931.7,35408.4,137.02K,-2.24%
BTC,2021-01-15,36845.8,39175.7,39715.0,34488.7,118.42K,-5.95%
BTC,2021-01-14,39175.7,37383.4,40054.3,36772.1,172.40K,4.80%
BTC,2021-01-13,37382.2,34061.2,37764.6,32451.9,209.93K,9.70%
BTC,2021-01-12,34076.1,35426.0,36598.7,32572.7,241.93K,-4.13%
BTC,2021-01-11,35544.3,38195.3,38217.2,30411.6,251.04K,-6.93%
BTC,2021-01-10,38192.2,40149.7,41362.4,35141.6,215.78K,-4.88%
BTC,2021-01-09,40151.9,40607.2,41363.5,38775.1,128.42K,-1.10%
BTC,2021-01-08,40599.3,39466.4,41921.7,36613.4,251.29K,2.89%
BTC,2021-01-07,39460.2,36798.5,40340.9,36361.2,249.60K,7.25%
BTC,2021-01-06,36793.2,33999.3,36934.8,33408.3,227.56K,8.24%
BTC,2021-01-05,33991.5,32015.4,34414.7,30010.5,202.13K,6.15%
BTC,2021-01-04,32022.6,33016.6,33587.5,28204.5,255.27K,-2.84%
BTC,2021-01-03,32958.9,32192.9,34755.9,32029.6,155.21K,2.38%
BTC,2021-01-02,32193.3,29359.7,33233.5,29008.0,240.87K,9.65%
BTC,2021-01-01,29359.9,28951.7,29627.1,28712.4,100.90K,1.42%
BTC,2020-12-31,28949.4,28866.8,29298.8,28025.0,136.69K,0.28%
BTC,2020-12-30,28868.7,27374.5,28979.3,27374.5,159.82K,5.45%
BTC,2020-12-29,27376.0,27065.3,27390.7,25902.8,119.57K,1.18%
BTC,2020-12-28,27057.8,26259.2,27444.9,26144.3,126.98K,3.03%
BTC,2020-12-27,26261.3,26460.3,28360.3,25858.2,231.23K,-0.73%
BTC,2020-12-26,26454.4,24714.7,26826.0,24515.1,155.77K,7.15%
BTC,2020-12-25,24689.6,23728.7,24778.9,23445.3,2.40K,4.02%
BTC,2020-12-24,23736.5,23253.2,23783.7,22737.3,104.59K,2.06%
BTC,2020-12-23,23257.9,23820.8,24063.7,22694.7,178.47K,-2.37%
BTC,2020-12-22,23823.2,22730.4,23825.4,22388.6,130.75K,4.82%
BTC,2020-12-21,22728.5,23474.1,24101.9,22015.5,154.69K,-3.18%
BTC,2020-12-20,23474.9,23843.6,24280.9,23098.9,114.09K,-1.55%
BTC,2020-12-19,23844.0,23127.6,24107.1,22797.0,133.88K,3.10%
BTC,2020-12-18,23127.9,22823.3,23272.8,22361.5,131.80K,1.33%
BTC,2020-12-17,22825.4,21352.3,23738.0,21243.1,310.74K,6.90%
BTC,2020-12-16,21352.2,19434.7,21525.3,19299.7,199.81K,9.87%
BTC,2020-12-15,19434.9,19273.9,19556.3,19076.2,98.39K,0.84%
BTC,2020-12-14,19273.8,19176.4,19346.5,19007.0,67.11K,0.51%
BTC,2020-12-13,19176.8,18808.1,19403.6,18716.8,82.45K,1.96%
BTC,2020-12-12,18808.9,18026.7,18936.2,18025.1,71.37K,4.36%
BTC,2020-12-11,18023.6,18250.5,18288.3,17600.1,111.53K,-1.23%
BTC,2020-12-10,18247.2,18546.1,18551.8,17926.8,85.31K,-1.61%
BTC,2020-12-09,18546.0,18322.4,18637.9,17658.8,129.72K,1.20%
BTC,2020-12-08,18326.6,19170.8,19288.6,18229.2,101.41K,-4.40%
BTC,2020-12-07,19170.7,19368.4,19424.6,18908.8,61.98K,-1.08%
BTC,2020-12-06,19379.9,19146.0,19417.1,18873.0,54.56K,1.22%
BTC,2020-12-05,19146.5,18657.5,19172.7,18507.1,59.44K,2.62%
BTC,2020-12-04,18658.1,19431.1,19529.5,18610.8,110.63K,-3.99%
BTC,2020-12-03,19433.3,19219.8,19596.6,18883.7,99.97K,1.12%
BTC,2020-12-02,19218.8,18767.9,19335.5,18346.7,91.92K,2.39%
BTC,2020-12-01,18770.7,19697.8,19897.4,18257.0,208.72K,-4.71%
BTC,2020-11-30,19698.1,18186.0,19831.2,18186.0,185.59K,8.32%
BTC,2020-11-29,18185.5,17729.7,18336.3,17530.4,79.12K,2.57%
BTC,2020-11-28,17730.7,17142.6,17874.4,16874.4,95.20K,3.52%
BTC,2020-11-27,17127.1,17160.9,17450.3,16481.6,138.80K,-0.20%
BTC,2020-11-26,17162.0,18721.9,18894.9,16235.2,312.07K,-8.34%
BTC,2020-11-25,18723.0,19151.5,19486.7,18527.7,146.12K,-2.24%
BTC,2020-11-24,19152.6,18394.6,19416.6,18074.8,180.79K,4.21%
BTC,2020-11-23,18379.6,18428.1,18756.8,18016.0,127.35K,-0.18%
BTC,2020-11-22,18412.9,18689.3,18751.5,17644.6,121.76K,-1.47%
BTC,2020-11-21,18687.2,18673.8,18966.0,18397.5,108.91K,0.06%
BTC,2020-11-20,18675.2,17805.5,18811.0,17758.4,134.42K,4.90%
BTC,2020-11-19,17803.5,17775.1,18166.0,17380.1,135.94K,0.16%
BTC,2020-11-18,17774.6,17662.3,18466.1,17258.9,233.43K,0.64%
BTC,2020-11-17,17662.3,16715.8,17845.4,16562.0,175.87K,5.66%
BTC,2020-11-16,16715.8,15954.1,16880.7,15870.7,118.09K,4.78%
BTC,2020-11-15,15953.0,16074.7,16158.1,15782.3,58.43K,-0.73%
BTC,2020-11-14,16071.0,16323.1,16328.2,15717.7,83.64K,-1.55%
BTC,2020-11-13,16324.2,16293.0,16474.1,15973.4,113.75K,0.18%
BTC,2020-11-12,16294.7,15695.8,16342.7,15483.5,165.54K,3.82%
BTC,2020-11-11,15695.8,15303.1,15953.9,15281.0,119.07K,2.56%
BTC,2020-11-10,15303.6,15328.0,15465.3,15096.5,93.36K,-0.15%
BTC,2020-11-09,15327.2,15483.3,15819.6,14816.9,165.04K,-1.01%
BTC,2020-11-08,15483.7,14826.6,15648.3,14720.7,94.99K,4.42%
BTC,2020-11-07,14828.4,15578.2,15754.4,14385.1,160.73K,-4.81%
BTC,2020-11-06,15577.9,15593.9,15955.2,15223.5,186.13K,-0.06%
BTC,2020-11-05,15587.1,14145.6,15739.9,14099.7,227.49K,10.19%
BTC,2020-11-04,14145.6,14023.0,14238.8,13544.4,140.80K,0.90%
BTC,2020-11-03,14019.9,13560.5,14054.0,13294.6,108.17K,3.38%
BTC,2020-11-02,13561.4,13759.7,13828.4,13214.2,97.76K,-1.44%
BTC,2020-11-01,13759.4,13795.5,13889.5,13628.7,51.71K,-0.27%
BTC,2020-10-31,13797.3,13560.2,14065.4,13441.7,102.75K,1.75%
BTC,2020-10-30,13559.9,13457.0,13667.9,13134.5,108.77K,0.76%
BTC,2020-10-29,13457.2,13278.3,13640.0,12982.9,111.23K,1.34%
BTC,2020-10-28,13278.9,13658.3,13851.7,12907.6,144.18K,-2.77%
BTC,2020-10-27,13657.8,13061.5,13782.3,13050.3,128.64K,4.56%
BTC,2020-10-26,13061.6,13033.0,13229.7,12792.4,89.47K,0.23%
BTC,2020-10-25,13032.2,13117.0,13345.3,12900.4,59.73K,-0.65%
BTC,2020-10-24,13117.2,12933.6,13161.5,12876.4,51.20K,1.42%
BTC,2020-10-23,12934.1,12972.7,13025.5,12738.9,73.94K,-0.31%
BTC,2020-10-22,12974.6,12805.5,13183.9,12698.2,113.31K,1.30%
BTC,2020-10-21,12808.7,11913.6,13213.5,11894.6,197.72K,7.51%
BTC,2020-10-20,11913.5,11753.9,12029.4,11685.7,94.59K,1.36%
BTC,2020-10-19,11753.4,11507.1,11823.3,11413.9,73.04K,2.14%
BTC,2020-10-18,11506.9,11362.1,11506.9,11349.8,31.51K,1.27%
BTC,2020-10-17,11362.1,11321.8,11402.7,11274.4,29.86K,0.35%
BTC,2020-10-16,11322.0,11503.2,11542.2,11224.6,71.42K,-1.57%
BTC,2020-10-15,11503.0,11421.4,11590.9,11276.7,70.84K,0.72%
BTC,2020-10-14,11420.4,11424.4,11541.0,11293.5,59.12K,-0.03%
BTC,2020-10-13,11423.8,11533.5,11558.0,11315.9,64.67K,-0.95%
BTC,2020-10-12,11533.9,11370.8,11715.9,11227.4,84.02K,1.43%
BTC,2020-10-11,11371.0,11295.6,11439.4,11277.6,41.06K,0.64%
BTC,2020-10-10,11298.4,11053.5,11475.0,11053.1,65.81K,2.21%
BTC,2020-10-09,11054.2,10923.5,11103.0,10836.9,70.95K,1.19%
BTC,2020-10-08,10924.1,10670.7,10948.6,10549.6,79.78K,2.37%
BTC,2020-10-07,10670.9,10601.0,10680.1,10553.3,49.27K,0.64%
BTC,2020-10-06,10602.6,10790.2,10800.3,10530.8,69.07K,-1.73%
BTC,2020-10-05,10789.5,10672.5,10789.6,10623.4,48.86K,1.09%
BTC,2020-10-04,10672.9,10544.4,10693.3,10520.8,31.40K,1.22%
BTC,2020-10-03,10544.2,10572.2,10597.8,10501.2,29.10K,-0.27%
BTC,2020-10-02,10572.3,10619.6,10662.9,10387.6,77.94K,-0.45%
BTC,2020-10-01,10620.5,10776.6,10913.7,10462.7,95.33K,-1.44%
BTC,2020-09-30,10776.1,10843.4,10847.7,10667.6,55.55K,-0.60%
BTC,2020-09-29,10840.9,10694.3,10858.4,10642.4,59.64K,1.38%
BTC,2020-09-28,10693.2,10776.4,10946.6,10685.2,72.29K,-0.77%
BTC,2020-09-27,10776.2,10727.9,10799.2,10602.7,40.92K,0.45%
BTC,2020-09-26,10727.9,10688.9,10793.3,10650.2,37.85K,0.37%
BTC,2020-09-25,10688.8,10739.9,10756.0,10558.9,71.43K,-0.47%
BTC,2020-09-24,10739.4,10238.1,10787.8,10201.0,82.95K,4.90%
BTC,2020-09-23,10237.3,10531.5,10535.4,10146.6,74.95K,-2.79%
BTC,2020-09-22,10531.5,10419.4,10570.7,10361.7,63.52K,1.10%
BTC,2020-09-21,10416.8,10919.9,10987.2,10328.5,109.85K,-4.62%
BTC,2020-09-20,10921.5,11081.6,11081.6,10772.7,53.39K,-1.45%
BTC,2020-09-19,11081.8,10933.0,11177.1,10890.7,51.63K,1.36%
BTC,2020-09-18,10933.0,10941.3,11029.7,10818.7,63.48K,-0.08%
BTC,2020-09-17,10941.3,10950.1,11039.3,10755.2,77.22K,-0.07%
BTC,2020-09-16,10949.5,10785.2,11093.3,10669.2,94.94K,1.52%
BTC,2020-09-15,10785.3,10675.2,10931.8,10627.8,91.70K,1.03%
BTC,2020-09-14,10675.3,10332.7,10744.3,10264.5,96.64K,3.38%
BTC,2020-09-13,10326.0,10441.7,10579.6,10219.4,66.12K,-1.11%
BTC,2020-09-12,10441.9,10390.2,10476.8,10275.9,48.49K,0.50%
BTC,2020-09-11,10390.2,10339.8,10398.8,10212.6,62.28K,0.49%
BTC,2020-09-10,10339.7,10224.3,10480.3,10219.2,88.01K,1.13%
BTC,2020-09-09,10224.6,10126.8,10343.3,9984.6,71.37K,0.97%
BTC,2020-09-08,10126.6,10376.9,10434.4,9877.1,113.90K,-2.41%
BTC,2020-09-07,10376.9,10296.4,10400.9,9887.0,12.40M,0.78%
